人人生而平等。	rén rénshēng ér píngděng	All man are born equal.	7
请于每段第一行缩格书写。	qǐng yú měi duàn dìyī xíng suō gé shūxiě	Please indent the first line of each paragraph.	7
这块木板有点弯曲。	zhè kuài mùbǎn yǒudiǎn wānqū	There is a warp in the board.	7
交叉着双腿	jiāochā zhe shuāngtuǐ	Cross one’s legs.	7
墙上有条裂缝。	qiáng shàng yǒu tiáo lièfèng	There is a fissure on the wall.	7
请问尊姓大名？	qǐngwèn zūn xìng dàmíng	Would you give me your name?	7
那一击妙极了！	nà yī jī miào jíle	That was a clever hit！	7
地理试题很难。	dìlǐ shìtí hěn nán	The geography paper was difficult.	7
这件事上，利远大于弊。	zhè jiàn shì shàng lì yuǎn dàyú bì	The advantages far outweigh the disadvantages in this case.	7
风从四面八方吹来。	fēng cóng sìmiànbāfāng chuī lái	The wind blew from all quarters.	7
这个男孩埋头读书。	zhège nánhái máitóu dúshū	The boy buried himself in his books.	7
开口问路，罗马可赴。	kāikǒu wènlù Luómǎ kě fù	He who has a tongue go to rome.	7
有些蘑菇有毒。	yǒuxiē mógu yǒudú	Some mushrooms are poisonous.	7
乘客不得横过铁路。	chéngkè bùdé héngguò tiělù	Passengers mustn’t cross the rails.	7
我谨祝您一切顺利。	wǒ jǐn zhù nín yīqiè shùnlì	I’d like to wish you every success.	7
镇外有个垃圾场。	zhèn wài yǒu gè lājī chǎng	There is a refuse dump out of the town.	7
我用这张通行证坐火车半价。	wǒ yòng zhè zhāng tōngxíngzhèng zuò huǒchē bànjià	This pass enables me to travel half-price on trains.	7
一个长途电话	yī gè chángtúdiànhuà	A long-distance call.	7
东南部有风。	dōngnánbù yǒufēng	The wind is in the southeast.	7
老太婆、老妪	lǎotàipó lǎoyù	An old woman; a crone.	7
半真半假常是弥天大谎。	bànzhēnbànjiǎ cháng shì mítiāndàhuǎng	Half the truth is often a great lie.	7
他们使劲把门撞破。	tāmen shǐjìn bǎmén zhuàng pò	They rammed the door to smash it down.	7
有些人想将私有大麻合法化。	yǒuxiērén xiǎng jiāng sīyǒu dàmá héfǎhuà	Some people want to legalize the possession of cannabis.	7
老人有时爱忘事。	lǎorén yǒushí ài wàng shì	Old people are sometimes forgetful.	7
本合同两种文本同等有效。	běn hétong liǎng zhǒng wénběn tóngděng yǒuxiào	Both texts of the contract are equally valid.	7
这种说法不对头。	zhèzhǒng shuōfa bùduìtóu	Such statement isn’t correct.	7
地上满是蚂蚁。	dìshang mǎn shì mǎyǐ	The ground was crawling with ants.	7
这些柳树需截去树梢。	zhèxiē liǔshù xū jié qù shùshāo	The willows need to be pollarded.	7
这儿不许讲话。	zhèr bùxǔ jiǎnghuà	(There must be) No talking in here！	7
街上有人闹事。	jiēshang yǒurén nàoshì	There’s rioting in the streets.	7
树木环绕着那个院子。	shùmù huánrào zhe nàge yuànzi	Trees environ the yard.	7
渡船於一点钟开往法国。	dùchuán yú yīdiǎn zhōng kāiwǎng Fǎguó	The ferry leaves for France at one o’clock.	7
上课时不准戴帽子。	shàngkè shí bùzhǔn dàimàozi	Don’t keep your hat on in class.	7
南看台上响起一片欢呼声。	nán kàntái shàng xiǎng qǐ yīpiàn huānhū shēng	A cheer rose from the south stand(s).	7
他们不惜工本装修这栋房子。	tāmen bùxī gōng běn zhuāngxiū zhè dòng fángzi	They decorated the house regardless of cost.	7
除夕之夜，各条大街一片灯火辉煌。	Chúxī zhī yè gè tiáo dàjiē yīpiàn dēnghuǒ huīhuáng	On New Year’s eve, every main street was a blaze of light.	7
船头划开水面前进。	chuántóu huà kāi shuǐmiàn qiánjìn	The bows of the ship sliced the water.	7
不要急于下结论。	bùyào jíyú xià jiélùn	Don’t jump to conclusions.	7
解铃还需系铃人。	jiě líng hái xū xì líng rén	It’s better for the doer to undo what he has done.	7
两条线相交。	liǎng tiáo xiàn xiāngjiāo	The two lines cut across each other.	7
数千人死於这场灾祸。	shǔ qiān rénsǐ yú zhè chǎng zāihuò	Thousands died in the disaster.	7
满月呈圆形。	mǎnyuè chéng yuánxíng	The full moon has a circular form.	7
新闻记者应不应该有点人情味？	xīnwénjìzhě yīng bù yīnggāi yǒudiǎn rénqíngwèi	Should the press be human?	7
他们摊开手脚烤火。	tāmen tānkāi shǒujiǎo kǎohuǒ	They were sprawled out in front of the fire.	7
我会熟练地打算盘。	wǒ huì shúliàn dì dǎsuànpán	I can use abacus skillfully.	7
迟到者不得入内。	chídào zhě bùdé rù nèi	Late-comers will not be allowed in.	7
这些织锦帘子很漂亮。	zhèxiē zhījǐn liánzi hěn piàoliang	These brocade curtains are beautiful.	7
去岁人均收入剧增。	qùsuì rénjūn shōurù jùzēng	Per capita incomes rose sharply last year.	7
祝您旅途愉快。	zhù nín lǚtú yúkuài	I wish you a pleasant journey.	7
【谚】墙倒众人推。	yàn qiáng dǎo zhòngrén tuī	When a man is going down-hill, everyone will give him a push.	7
汽车冲出路面，陷进沟里。	qìchē chōngchū lùmiàn xiàn jìn gōu lǐ	The car careered off the road into a ditch.	7
室内一片漆黑。	shìnèi yīpiàn qīhēi	The room was in complete darkness.	7
水在摄氏零度结冰。	shuǐ zài Shèshì língdù jiébīng	Water freezes at 0 Celsius degree.	7
夏季昼长。	xiàjì zhòu cháng	In summer the days are long.	7
它于桌面上留下伤痕。	tā yú zhuōmiàn shàng liúxià shānghén	It made a scar on the table.	7
这些货物定价过高。	zhèxiē huòwù dìngjià guògāo	These goods are priced too high.	7
民众不会祈祷，只会乞求。	mínzhòng bùhuì qídǎo zhǐ huì qǐqiú	Common people do not pray; they only beg.	7
投诉信件源源不断地寄到（总部）。	tóusù xìnjiàn yuányuánbùduàn dì jì dào zǒngbù	Letters of complaint poured in (to head office).	7
这些话毫无意义。	zhèxiē huà háowú yìyì	These words are empty of meaning.	7
我要报一宗盗窃案。	wǒ yào bào yī zōng dàoqiè àn	I want to report a theft.	7
二十市斤折合十公斤。	èrshí shìjīn zhéhé shí gōngjīn	20 jin goes to 10 kilograms.	7
今年复活节来得早。	jīnnián Fùhuójié láide zǎo	Easter comes early this year.	7
这些变动皆大欢喜。	zhèxiē biàndòng jiēdàhuānxǐ	The changes were welcomed by everybody.	7
这座房子有半英亩草坪。	zhè zuò fángzi yǒu bàn yīngmǔ cǎopíng	The house has half an acre of lawn.	7
他们脸上喜气洋洋。	tāmen liǎn shàng xǐqìyángyáng	Their faces were alit with happiness.	7
德语中有三性。	Déyǔ zhōng yǒu sān xìng	German has three genders.	7
这个电钮接通电流。	zhège diànniǔ jiētōng diànliú	This button switches the current on.	7
瓶上标明有毒。	píng shàng biāomíng yǒudú	The bottle is labeled poison.	7
水从冷凝器流出，流入灰浆室。	shuǐ cóng lěng níng qì liúchū liúrù huījiāng shì	Water flows from the condenser to the ash room.	7
他们密切注意那个强盗。	tāmen mìqièzhùyì nàge qiángdào	They kept a wary eye on the robber.	7
鹰捕食小鸟。	yīng bǔshí xiǎo niǎo	Hawks prey on small birds.	7
【谚】得寸进尺。	yàn décùnjìnchǐ	Give him an inch and he will take a yard.	7
基本特征；本性	jīběn tèzhēng běnxìng	Basic character; mettle.	7
海浪轻轻地拍打着海岸。	hǎilàng qīngqīng dì pāidǎ zhe hǎi’àn	The waves gently lap against the shore.	7
【谚】妒忌决不会致富。	yàn dùjì jué bùhuì zhìfù	Envy never enriched any man.	7
糕饼每块20便士。	gāobǐng měi kuài biànshì	The cakes are 20p each.	7
他们挥手告别。	tāmen huīshǒu gàobié	They waved farewell.	7
这根梁厚3英寸。	zhè gēn liáng hòu yīngcùn	The beam has a thickness of 3 inches.	7
阿拉上帝，尤指伊斯兰教上帝	ālā Shàngdì yóuzhǐ Yīsīlánjiào Shàngdì	God, especially in Islam.	7
请勿践踏草坪。	qǐng wù jiàntà cǎopíng	Keep off the grass.	7
铅因其重而常派上用场。	qiān yīn qí zhòng ér cháng pàishàngyòngchǎng	Lead is often used because of its weight.	7
宇宙飞船正绕月球飞行。	yǔzhòufēichuán zhèng rào yuèqiú fēixíng	The spacecraft is orbiting the moon.	7
【谚】教学相长。	yàn jiàoxuéxiāngzhǎng	Teaching others teaches yourself.	7
自由党候选人轻易获胜，超出选票数以千计。	zìyóudǎng hòuxuǎnrén qīngyì huòshèng chāochū xuǎnpiào shùyǐqiānjì	The liberal candidate romped through with thousands of votes to spare.	7
熨斗压在湿布上时发出嘶嘶声。	yùndǒu yā zài shī bù shàng shí fāchū sīsīshēng	The iron hissed as it pressed the wet cloth.	7
消防队员无法控制这场大火。	xiāofángduìyuán wúfǎ kòngzhì zhè chǎng dàhuǒ	The firemen were unable to control the blaze.	7
原稿已失， 这是副本。	yuángǎo yǐ shī zhè shì fùběn	The original manuscript has been lost; this is a copy.	7
拐棍已折柱不得。	guǎigùn yǐ zhé zhù bùdé	Never lean on a break staff.	7
沥青常用于铺路。	lìqīng chángyòng yú pūlù	Asphalt is used for making road surfaces.	7
遍地野草丛生。	biàndì yěcǎo cóngshēng	The weeds grew in wanton profusion.	7
马克捶胸顿足，痛不欲生。	Mǎkè chuíxiōngdùnzú tòngbùyùshēng	Mark beat his breast in agony.	7
【谚】井底之蛙，所见不广。	yàn jǐngdǐzhīwā suǒjiàn bù guǎng	The frog in the well knows nothing of the great ocean.	7
【谚】祸来如飞行，祸去似步行。	yàn huò lái rú fēixíng huò qù sì bùxíng	Misfortunes come on wings and depart on foot.	7
球场很大， 呈椭圆形。	qiúchǎng hěn dà chéng tuǒyuánxíng	The playing-field is a large oval.	7
风力较弱，风向多变。	fēnglì jiào ruò fēngxiàng duōbiàn	Winds are mainly light and variable.	7
一面红旗徐徐升起。	yīmiàn hóngqí xúxú shēngqǐ	A red flag slowly went up the pole.	7
今年树木发芽早。	jīnnián shùmù fāyá zǎo	The trees are budding early this year.	7
月球现处於下弦。	yuèqiú xiàn chǔ yú xiàxián	The moon is in its last quarter.	7
汽车驶离道路跌进沟中。	qìchē shǐlí dàolù diējìn gōu zhōng	The car ran off the road into a ditch.	7
部队向前推进时呈扇形散开	bùduì xiàngqián tuījìn shí chéng shànxíng sànkāi	The troops fanned out as they advanced.	7
他出生于英格兰。	tā chūshēng yú Yīnggélán	He was born in England.	7
浓雾笼罩着山顶。	nóngwù lǒngzhào zhe shāndǐng	The thick mist clouded the mountain-top.	7
【谚】篱笆有眼，墙壁长耳。	yàn líba yǒu yǎn qiángbì cháng ěr	Hedges have eyes and walls have ears.	7
今日事， 今日毕。	jīnrì shì jīnrì bì	Never put off what you can do today until tomorrow.	7
发动机将水沿管道抽来。	fādòngjī jiāng shuǐ yán guǎndào chōu lái	The engine draws water along the pipe.	7
拼凑一个军事同盟。	pīncòu yī gè jūnshì tóngméng	Rig up a military alliance	7
该湖四周柳树环绕。	gāi hú sìzhōu liǔshù huánrào	The lake is ringed with willows.	7
兵马未动， 粮草先行。	bīngmǎ wèi dòng liángcǎo xiānxíng	Food and fodder should go ahead of troops and horses.	7
工党领导人更换後全党时来运转。	gōngdǎng lǐngdǎorén gēnghuàn hòu quándǎng shíláiyùnzhuǎn	The change of leader led to a turn-around in the fortunes of the Labour Party.	7
口语体口语化或口语用法	kǒuyǔ tǐ kǒuyǔ huà huò kǒuyǔ yòngfǎ	Colloquial style or quality.	7
主动权已转到我方。	zhǔdòng quán yǐ zhuàn dào wǒfāng	The initiative has passed to us.	7
那鸟展翅飞翔。	nà niǎo zhǎnchì fēixiáng	The bird extended its wings in flight.	7
别着急，安心养病。	biézháojí ānxīn yǎngbìng	Just take care of yourself and don’t worry.	7
【谚】蓄物必有其用。	yàn xù wù bì yǒu qí yòng	Lay things by, they many come to use.	7
病人常常虚弱无力。	bìngrén chángcháng xūruò wúlì	A sick person is often feeble.	7
航运业何去何从？	hángyùn yè héqùhécóng	Whither (ie What is the likely future of) the shipping industry?	7
【谚】涓滴之水汇成洋。	yàn juāndī zhī shuǐ huì chéng yáng	Little drops of water make the mighty ocean.	7
买房者下星期付定金。	mǎifáng zhě xiàxīngqī fù dìngjīn	The purchaser of the house will pay the deposit next week.	7
他们热烈欢迎女王。	tāmen rèliè huānyíng nǚwáng	They extended the Queen a warm welcome.	7
【谚】滚石不生苔。	yàn gǔn shí bù shēngtái	A rolling stone gathers no moss.	7
救济品已急速送到。	jiùjì pǐn yǐ jísù sòng dào	Relief supplies were rushed in.	7
雨伞可放於入口处。	yǔsǎn kě fàng yú rùkǒu chǔ	You can leave your umbrella in the entry.	7
风雨欲来， 天色黑暗。	fēngyǔyùlái tiānsè hēi’àn	The sky darkened as the storm approached.	7
情况紧急时请按铃。	qíngkuàng jǐnjí shí qǐng àn líng	Ring the bell in an emergency.	7
军舰将护送船队。	jūnjiàn jiāng hùsòng chuánduì	Warships will accompany the convoy.	7
汤姆越狱後， 时时如惊弓之鸟， 生怕再次被捕。	Tāngmǔ yuèyù hòu shíshí rú jīnggōngzhīniǎo shēngpà zàicì bèibǔ	Since he escaped from gaol, Tom has been living on a razor’s edge, terrified of recapture.	7
雨季已来临。	yǔjì yǐ láilín	The moist season has set in.	7
模型飞机失控坠落下来。	móxíng fēijī shīkòng zhuìluò xiàlai	The model plane got out of control and crashed.	7
这些轮子须同速转动。	zhèxiē lúnzi xū tóng sù zhuàndòng	The wheels must synchronize as they revolve.	7
那艘船触珊瑚礁失事。	nà sōu chuán chù shānhújiāo shīshì	The ship was wrecked on a coral reef.	7
大多数合成洗涤剂呈粉状或液态。	dàduōshù héchéngxǐdíjì chéng fěn zhuàng huò yètài	Most synthetic detergents are in the form of powder or liquid.	7
换档时扳动这根操纵杆。	huàndàng shí bāndòng zhè gēn cāozònggǎn	Move this lever to change gear.	7
他们跪拜诸神。	tāmen guìbài zhū shén	They knelt in adoration of their gods.	7
远处雷声隆隆。	yuǎnchù léishēng lónglóng	The thunder rumbled in the distance.	7
【谚】患难识知交。	yàn huànnàn shí zhījiāo	Misfortune tests the sincerity of friends.	7
爆竹啪啪地响。	bàozhú pā pā dì xiǎng	The firecrackers popped.	7
【谚】空袋子，立不直。	yàn kōng dàizi lì bù zhí	An empty sack cannot stand upright.	7
【谚】慢而稳，赛必胜。	yàn màn ér wěn sài bì shèng	Slow and steady wins the race.	7
我军高射炮击落五架敌军轰炸机。	wǒ jūn gāoshèpào jīluò wǔ jià díjūn hōngzhàjī	Our anti-aircraft guns accounted for five enemy bombers.	7
罗马帝国为何衰亡？	Luómǎ Dìguó wèihé shuāiwáng	What made the Roman Empire decay?	7
咳嗽药中含有祛痰剂。	késou yào zhōng hányǒu qūtán jì	The cough medicine contains an expectorant.	7
人们齐声欢呼：“国王万岁！”	rénmen qíshēng huānhū guówáng wànsuì	The whole crowd took up the cry: “Long live the King！”	7
这部科幻电影有些特殊效果美妙绝伦。	zhè bù kēhuàndiànyǐng yǒuxiē tèshū xiàoguǒ měimiào juélún	The science fiction film had some marvellous special effects.	7
警方时时警戒终有所获。	jǐngfāng shíshí jǐngjiè zhōng yǒusuǒ huò	Police’s vigilance was eventually rewarded.	7
国王勃然大怒。	guówáng bórán dànù	The king went wroth.	7
油漆未乾--请勿触摸。	yóuqī wèi gān qǐng wù chùmō	Fresh paint please do not touch.	7
桨手划桨者，尤指划桨能手；桨手	jiǎng shǒu huájiǎng zhě yóuzhǐ huájiǎng néngshǒu jiǎng shǒu	A man who rows, especially an expert in rowing; a rower.	7
船帆随风摆动。	chuánfān suífēng bǎidòng	The sails were flapping gently in the wind.	7
主考者评定半数应试者不及格。	zhǔ kǎo zhě píngdìng bànshù yìngshì zhě bùjígé	The examiners failed half the candidates.	7
他们未经许可擅入该地。	tāmen wèijīng xǔkě shàn rù gāi dì	They entered the area without permission.	7
莱茵河发源于何处？	Láiyīn Hé fā yuányú héchù	Where is the source of the Rhine?	7
约翰攻读物理学。	Yuēhàn gōngdú wùlǐxué	John reads up on physics.	7
这种建筑风格起源于古希腊。	zhèzhǒng jiànzhù fēnggé qǐyuán yú gǔ Xīlà	The style of architecture originated from the ancient Greeks.	7
垂柳迎风欢笑。	chuíliǔ yíngfēng huānxiào	Weeping willows laugh in the breeze.	7
伤口渐渐愈合。	shāngkǒu jiànjiàn yùhé	The wound gradually scarred over.	7
该项法规具有追溯效力。	gāi xiàng fǎguī jùyǒu zhuīsù xiàolì	The legislation was made retrospective.	7
积习难移。	jīxí nán yí	Old habits die hard.	7
自该村望去， 群山之巅清晰可见。	zì gāi cūn wàng qù qúnshān zhī diān qīngxī kějiàn	The mountain tops are plainly visible from the village.	7
体育运动有益健康。	tǐyùyùndòng yǒuyì jiànkāng	Athletic sports are good to the health.	7
查理一世遭斩首。	chá lǐ yīshì zāo zhǎnshǒu	Charles I had his head cut off.	7
地心引力定律	dìxīnyǐnlì dìnglǜ	The law of gravity.	7
尽量避免人身攻击。	jǐnliàng bìmiǎn rénshēngōngjī	Try to avoid making personal comments.	7
汽车赛车呼啸而过。	qìchē sàichē hūxiào’érguò	Racing cars screamed past.	7
苏珊心事重重。	Sūshān xīnshì chóngchóng	Susan is in a thoughtful mood.	7
隐藏之处或藏身之处	yǐncáng zhī chǔ huò cángshēnzhīchù	A place of shelter or concealment.	7
部队昨晚严阵以待。	bùduì zuówǎn yán zhèn yǐ dài	The troops were embattled last night.	7
该通告将於明日见报。	gāi tōnggào jiāng yú míngrì jiànbào	The announcement will appear in tomorrow’snewspapers.	7
参议院决议如下。。。	cānyìyuàn juéyì rúxià	The senate resolved that...	7
英王查理一世遭斩首。	yīng wáng chá lǐ yīshì zāo zhǎnshǒu	King Charles I had his head cut off.	7
精神病院常雇用男护士护理精神病人。	jīngshén bìngyuàn cháng gùyòng nán hùshi hùlǐ jīngshén bìngrén	Male nurses are often employed in hospitals for the mentally ill.	7
常汲之井涌甘泉。	cháng jí zhī jǐng yǒng Gānquán	Draw wells have sweet water.	7
时钟鸣响报午时已至	shízhōng míng xiǎng bào wǔshí yǐ zhì	The clock chimed noon.	7
麻雀啄食著面包屑。	máquè zhuó shí zhe miànbāoxiè	Sparrows picked at the crumbs.	7
莎士比亚葬於何处？	Shāshìbǐyà zàng yú héchù	Where is Shakespeare buried?	7
英格兰队负于澳大利亚队。	Yīnggélán duì fù yú Àodàlìyà duì	England lost to Australia.	7
山谷中薄雾袅袅。	shāngǔ zhōng bówù niǎoniǎo	Eddies of mist rose from the valley.	7
冠状动脉旁通接合	guānzhuàngdòngmài páng tōng jiēhé	Coronary artery bypass graft.	7
弱肉强食。	ruòròuqiángshí	Strong animals prey upon weaker ones.	7
校园内严禁吸烟。	xiàoyuán nèi yánjìn xīyān	The prohibition against smoking on school grounds is strictly enforced.	7
【谚】勤力佳运之母。	yàn qínlì jiā yùn zhī mǔ	Diligence is the mother of good luck.	7
母子均平安。	mǔzǐ jūn píng’ān	Both mother and baby are doing well.	7
肠绞痛肠内痉挛性剧痛	cháng jiǎotòng cháng nèi jìngluán xìng jùtòng	Sharp, spasmodic pains in the bowels.	7
吸烟可致肺癌。	xīyān kě zhì fèi’ái	Smoking can cause lung cancer.	7
选集民歌选集或诗歌选集	xuǎnjí míngē xuǎnjí huò shīgē xuǎnjí	An anthology, as of ballads or poems.	7
伙食费另加。	huǒshífèi lìngjiā	Meals are extra.	7
美德定将战胜邪恶。	měidé dìng jiāng zhànshèng xié’è	Virtue will prevail against evil.	7
全民抗击侵略者。	quánmín kàngjī qīnlüèzhě	The whole country resisted the invaders.	7
