别惊动他，他睡着了。	bié jīngdòng tā tā shuìzháo le	Don’t disturb him----he has flaked out.	3
有坑洼的，有坑洞的	yǒu kēngwā de yǒu kēngdòng de	Marked by pits.	3
我看上去怎么样？	wǒ kànshangqu zěnmeyàng	How do I look?	3
他是近视眼。	tā shì jìnshì yǎn	He is shortsighted.	3
我的梦想已经破灭了。	wǒ de mèngxiǎng yǐjīng pòmiè le	My dreams have been shattered.	3
他是个自命不凡的官员。	tā shì gè zìmìngbùfán de guānyuán	He is a pompous official.	3
学生们都被他的思想吸引住了。	xuésheng men dōu bèi tā de sīxiǎng xīyǐn zhù le	The students were fascinated by his ideas.	3
那是我的专利发明。	nàshi wǒ de zhuānlì fāmíng	It’s my patent.	3
烦躁不安的人	fánzào bù’ān de rén	One that fidgets.	3
4，6，8的平均数是6。	de píngjūnshù shì	The average of 4, 6 and 8 is 6.	3
他欣然接受了我的报价。	tā xīnrán jiēshòu le wǒ de bàojià	He pounced on my offer.	3
我在写现代英语的语法书。	wǒ zài xiě xiàndài Yīngyǔ de yǔfǎshū	I’m writing a grammar of modern English.	3
他的研究成果和你的研究成果有关联。	tā de yánjiū chéngguǒ hé nǐ de yánjiū chéngguǒ yǒuguānlián	His research results correlate with yours.	3
你应该发挥你的聪明才智。	nǐ yīnggāi fāhuī nǐ de cōngmingcáizhì	You should use your intelligence.	3
我是技术员。	wǒ shì jìshùyuán	I am a technician.	3
西海岸公司是个大型公司。	xī hǎi’àn gōngsī shì gè dàxíng gōngsī	West Coast Corps is a large corporation.	3
他是个衣衫褴褛的流浪者。	tā shì gè yīshān lánlǚ de liúlàngzhě	He is a tramp in shabby old clothes.	3
这医院有内科病房和外科病房。	zhè yīyuàn yǒu nèikē bìngfáng hé wàikē bìngfáng	The hospital have a medical ward and a surgical ward.	3
我喜欢樱花。	wǒ xǐhuan yīnghuā	I like oriental cherry.	3
我是学校足球队的队员。	wǒ shì xuéxiào zúqiúduì de duìyuán	I am in the school football team.	3
今天阳光明媚，天气宜人，是吗？	jīntiān yángguāngmíngmèi tiānqì yírén shì ma	Nice and bright today, is not it?	3
我喜欢风景画，不喜欢静物画。	wǒ xǐhuan fēngjǐng huà bù xǐhuan jìng wù huà	I prefer landscape to still life.	3
她喜欢摇滚乐。	tā xǐhuan yáogǔnyuè	She is crazy about rock and roll.	3
他喜欢自夸。	tā xǐhuan zìkuā	He’s given to boasting.	3
你喜欢不喜欢烹调？	nǐ xǐhuan bù xǐhuan pēngtiáo	Do you go for cooking?	3
我认为你说美国是世界和平的障碍是不对的。	wǒ rènwéi nǐ shuō Měiguó shì shìjièhépíng de zhàng’ài shì bùduì de	I don’t think it is correct of you to say that America is a balk to world peace.	3
他在我背上拍了一下，请我去喝酒。	tā zài wǒ bèi shàng pāi le yīxià qǐng wǒ qù hējiǔ	He gave me a clap on the back and invited me for a drink.	3
这是我从当地干部那里了解到的情况。	zhè shì wǒ cóng dāngdì gànbù nàli liǎojiě dào de qíngkuàng	That’s what I’ve learnt from the local cadres.	3
他把球踢到看台上了。	tā bǎ qiú tī dào kàntái shàng le	He kicked the ball to the stand.	3
你收到我的明信片了吗？	nǐ shōudào wǒ de míngxìnpiàn le ma	Did you get my postcard?	3
别空想了，还是从实际出发吧。	bié kōngxiǎng le háishi cóng shíjì chūfā ba	Stop daydreaming and be realistic.	3
你把这东西叫做啤酒吗？	nǐ bǎ zhè dōngxi jiàozuò píjiǔ ma	Do you call this stuff beer?	3
她各种音乐都喜爱，和我一样。	tā gèzhǒng yīnyuè dōu xǐ’ài hé wǒ yīyàng	She enjoys all kinds of music, as I do.	3
你吃的含淀粉的食物太多了。	nǐ chī de hán diànfěn de shíwù tài duō le	You eat too much starch.	3
他的新房子侵占了我的土地。	tā de xīn fángzi qīnzhàn le wǒ de tǔdì	His new house encroached on my land.	3
她的亲切平息了我的怒气。	tā de qīnqiè píngxī le wǒ de nùqì	Her tenderness soothed my anger.	3
他向我求婚，但我拒绝了。	tā xiàng wǒ qiúhūn dàn wǒ jùjué le	He asked me to marry him but I refused.	3
你的发音毛病是可以纠正的。	nǐ de fāyīn máobìng shì kěyǐ jiūzhèng de	Your faults of pronunciation can be remedied.	3
他非常挂念他有病的母亲。	tā fēicháng guàniàn tā yǒu bìng de mǔqīn	He is full of concern about his sick mother.	3
他已经达到了他事业的顶峰。	tā yǐjīng dá dàoliǎo tā shìyè de dǐngfēng	He has reached the zenith of his career.	3
不纯洁或不干净的；污染的	bù chúnjié huò bù gānjìng de wūrǎn de	Not pure or clean; contaminated.	3
暖和的天气诱使我们去游泳。	nuǎnhuo de tiānqì yòushǐ wǒmen qù yóuyǒng	The warm weather tempted us into going for a swim.	3
问问他是否能来。	wèn wèn tā shìfǒu néng lái	Ask him whether he can come or not.	3
三的立方是二十七。	sān de lìfāng shì èrshí qī	Three cubed is twenty-seven.	3
我看不上他的作品。	wǒ kàn bù shàng tā de zuòpǐn	I disparage his work.	3
我怕我是着凉了。	wǒ pà wǒ shì zháoliáng le	I’m afraid I’ve caught a chill.	3
你看到彩虹了吗？	nǐ kàn dào cǎihóng le ma	Do you see rainbow?	3
在那黑暗的年月，他受到种种歧视。	zài nà hēi’àn de niányuè tā shòudào zhǒngzhǒng qíshì	He suffered all kinds of discrimination in those dark days.	3
她的房间十分杂乱，她不好意思请我进去。	tā de fángjiān shífēn záluàn tā bùhǎoyìsi qǐng wǒ jìnqù	Her room is in such a litter that she is ashamed to ask me in.	3
我深爱我的祖国。	wǒ shēn’ài wǒ de zǔguó	I love my country with every fiber of my being.	3
你要西红柿酱吗？	nǐ yào xīhóngshì jiàng ma	Would you like some tomato paste?	3
我真是非常抱歉了。	wǒ zhēnshi fēicháng bàoqiàn le	I can’t tell you how sorry I am.	3
我正在逐字的翻译。	wǒ zhèngzài zhú zì de fānyì	I am making a verbal translation.	3
她觉得很难理解他。	tā juéde hěn nán lǐjiě tā	She found great difficulties in understanding him.	3
不知不觉的；不自觉的	bùzhībùjué de bùzìjué de	Lacking conscious awareness; unmindful.	3
我母亲已经五十岁了。	wǒ mǔqīn yǐjīng wǔshí suì le	My mother is fifty years old.	3
他吃惊地睁大了眼睛。	tā chījīng dì zhēng dà le yǎnjing	He opened his eyes wide in surprise.	3
我对音乐是外行。	wǒ duì yīnyuè shì wàiháng	I am no judge of music.	3
她穿那些衣服也并没显得更漂亮。	tā chuān nàxiē yīfu yě bìng méi xiǎnde gèng piàoliang	Those clothes do nothing to enhance her appearance.	3
沙发旁边有一只猫。	shāfā pángbiān yǒu yī zhǐ māo	There is a cat near the sofa.	3
我混身都在发抖。	wǒ hùn shēn dōu zài fādǒu	I’m shaking like a leaf.	3
你会滑冰吗？	nǐ huì huábīng ma	Can you skate?	3
他的视力在衰退。	tā de shìlì zài shuāituì	His sight is going.	3
你得出了什么结论？	nǐ déchū le shénme jiélùn	What conclusion did you come to?	3
在这河里游泳危险。	zài zhè hé lǐ yóuyǒng wēixiǎn	This river is dangerous to bathe in.	3
你把帽子戴反了。	nǐ bǎ màozi dài fǎn le	You have put your hat on backwards.	3
我们不是正在打扫房间。	wǒmen bùshì zhèngzài dǎsǎo fángjiān	We are not cleaning the room.	3
我敬佩他的勤奋。	wǒ jìngpèi tā de qínfèn	I respect him for his diligence.	3
诚实是最明智的。	chéngshí shì zuì míngzhì de	Honesty is the best policy.	3
我喜欢吃金枪鱼罐头。	wǒ xǐhuan chī jīnqiāngyú guàntou	I like to eat tinned tuna fish.	3
我的手表走时准确。	wǒ de shǒubiǎo zǒu shí zhǔnquè	My watch keeps good time.	3
你在追求什么？	nǐ zài zhuīqiú shénme	What are you going after?	3
你的书好像比我的有意思， 你愿意（和我）交换吗？	nǐ de shū hǎoxiàng bǐ wǒ de yǒuyìsi nǐ yuànyì hé wǒ jiāohuàn ma	Your book looks more interesting than mine: do you want to swap (with me)?	3
他的表演有进步，这应该归功於他的教练。	tā de biǎoyǎn yǒu jìnbù zhè yīnggāi guīgōng yú tā de jiàoliàn	His improved performance does credit to his trainer.	3
他推我，我跌了下来。	tā tuī wǒ wǒ diē le xiàlai	He pushed me and I fell over.	3
你能游到河的对岸吗？	nǐ néng yóu dào hé de duì’àn ma	Can you swim across the river?	3
他只是在玩弄她的感情。	tā zhǐshì zài wánnòng tā de gǎnqíng	He’s just trifling with her affections.	3
他本来能买那辆车的，但没多久他的公司就倒闭了。	tā běnlái néng mǎi nà liàng chē de dàn méi duōjiǔ tā de gōngsī jiù dǎobì le	He could have bought the car, but soon his company went bankrupt.	3
那是一次不光彩的经历。	nàshi yīcì bùguāngcǎi de jīnglì	It is an experience of humiliation.	3
快跑，不然你要迟到了。	kuàipǎo bùrán nǐ yào chí dàoliǎo	Run or else you’ll be late.	3
我是这所房子的主人。	wǒ shì zhè suǒ fángzi de zhǔrén	I am the owner of this house.	3
他有一些很奇怪的政治信念。	tā yǒuyīxiē hěn qíguài de zhèngzhì xìnniàn	He has some pretty strange political ideas.	3
这孩子一心想要这样东西。	zhè háizi yīxīn xiǎngyào zhèyàng dōngxi	The child has set his heart on it.	3
那只猫被卡车碾死了。	nà zhǐ māo bèi kǎchē niǎn sǐ le	The cat got run over by the lorry and squashed.	3
他说他是位医生，但后来却发现他是个骗子。	tā shuō tā shì wèi yīshēng dàn hòulái què fāxiàn tā shì gè piànzi	He said he was a doctor, but it subsequently emerged that he was an impostor.	3
今天早上我太太对我发脾气。	jīntiān zǎoshang wǒ tàitai duì wǒ fāpíqì	My wife was disagreeable to me this morning.	3
好天气使农作物长得很好。	hǎo tiānqì shǐ nóngzuòwù zhǎngde hěn hǎo	The fine weather is bringing the crops on nicely.	3
你有过圣诞节的习俗吗？	nǐ yǒu guò Shèngdànjié de xísú ma	Do you observe Christmas?	3
他四处张望，要确定周围没人。	tā sìchù zhāngwàng yào quèdìng zhōuwéi méi rén	He looked around to confirm that he was alone.	3
我舅舅是个地道的牛仔。	wǒ jiùjiu shì gè dìdao de niúzǎi	My uncle is a sure-enough cowboy.	3
你预料会有麻烦吗？	nǐ yùliào huì yǒu máfan ma	Do you anticipate (meeting) any trouble?	3
他严重损害了她的声誉。	tā yánzhòng sǔnhài le tā de shēngyù	He did incalculable harm to her reputation.	3
我喜欢看那个魔术师的表演。	wǒ xǐhuan kàn nàge móshùshī de biǎoyǎn	I like watching the performance of that magician.	3
我佩服他的坚韧不拔的勇气。	wǒ pèifú tā de jiānrènbùbá de yǒngqì	I admire him for his grim courage.	3
炎热的天气使牛奶变酸了。	yánrè de tiānqì shǐ niúnǎi biàn suān le	The hot weather has soured the milk.	3
他时常带我妹妹去剧院。	tā shícháng dài wǒ mèimei qù jùyuàn	He takes my sister out to the theatre now and then.	3
他把桌子移到房间中心。	tā bǎ zhuōzi yídào fángjiān zhōngxīn	He moved the table over to the center of the room.	3
她再与也不会干涉你了，你有了独立自主权，你已经有了你自己出入大门的钥匙。	tā zài yǔ yě bùhuì gānshè nǐ le nǐ yǒule dúlìzìzhǔ quán nǐ yǐjīng yǒule nǐ zìjǐ chūrù dàmén de yàoshi	She won’t interfere with you any more; your independence is achieved and you have won your latchkey.	3
你真的一点也不关心你的将来？	nǐ zhēn de yīdiǎn yě bù guānxīn nǐ de jiānglái	Do you really care nothing about your future?	3
我认得她，但想不起她的名字了。	wǒ rènde tā dàn xiǎng bù qǐ tā de míngzi le	I know her face but I can’t call her name to mind.	3
他的意见和我的意见没多大差异。	tā de yìjiàn hé wǒ de yìjiàn méi duōdà chāyì	His opinion doesn’t differ much from mine.	3
那辆摩托车就会要了你的命。	nà liàng mótuōchē jiù huìyào le nǐ de mìng	That motorbike will be the death of you.	3
你听到她打算辞职的传闻了吗？	nǐ tīngdào tā dǎsuàn cízhí de chuánwén le ma	Have you heard of her intention to resign?	3
他嫉妒她挣的比他多。	tā jídù tā zhèng de bǐ tā duō	He grudges her earning more than he does.	3
他写了一首诗赞扬她的美丽。	tā xiě le yī shǒu shī zànyáng tā de měilì	He wrote a poem praising her loveliness.	3
她邀请我吃饭以表示她的感激。	tā yāoqǐng wǒ chīfàn yǐ biǎoshì tā de gǎnjī	She showed me her gratitude by inviting me to dinner.	3
这个司机是个不遵守速度限制的人。	zhège sījī shì gè bù zūnshǒu sùdù xiànzhì de rén	The driver is a poor observer of speed restrictions.	3
现在已经过了退课的最后期限了。	xiànzài yǐjīng guò le tuì kè de zuìhòuqīxiàn le	It’s past the deadline to withdraw.	3
许多伤员死在去医院的途中了。	xǔduō shāngyuán sǐ zài qù yīyuàn de túzhōng le	Many of the wounded die on their way to hospital.	3
孩子们在托儿所受到很好的照顾。	háizimen zài tuō’érsuǒ shòudào hěn hǎo de zhàogu	The children are well cared for in the nurseries.	3
有人已经把他的名字从名单上划去了。	yǒurén yǐjīng bǎ tā de míngzi cóng míngdān shàng huà qù le	Somebody has scratched his name off the list.	3
厨房是我妻子的领地，她不愿让我进去。	chúfáng shì wǒ qīzi de lǐngdì tā bùyuàn ràng wǒ jìnqù	The kitchen is my wife’s domain, she doesn’t like me going into it.	3
他的母亲已经把他训练成循规蹈矩的人。	tā de mǔqīn yǐjīng bǎ tā xùnliàn chéng xúnguīdǎojǔ de rén	His mother has trained him to be a very proper young man.	3
她踩着他受伤的脚，他疼得缩了回去。	tā cǎi zhe tā shòushāng de jiǎo tā téng dé suō le huíqu	He winced as she stood on his injured foot.	3
你不请大夫来， 他就得死了。	nǐ bù qǐng dàifu lái tā jiù dé sǐ le	He will certainly die if you don’t call a doctor.	3
对他来说，要得到那份工作，文凭是很重要的。	duì tā láishuō yào dédào nà fèn gōngzuò wénpíng shì hěn zhòngyào de	The diploma is very important for him to get the job.	3
我也认为不卫生，但是我对病菌的抵抗力很高。	wǒ yě rènwéi bù wèishēng dànshì wǒ duì bìngjūn de dǐkànglì hěn gāo	I don’t think so, either, but my resistance to germs is high.	3
他的妈妈被他惹恼了，狠狠地揍他的屁股。	tā de māma bèi tā rěnǎo le hěnhěn dì zòu tā de pìgu	His mother was so annoyed with him that she swatted his rear end.	3
不畏缩的；坚定的表示既不害怕也不犹豫的；坚决的	bùwèi suō de jiāndìng de biǎoshì jì bù hàipà yě bù yóuyù de jiānjué de	Showing neither fear nor indecision; resolute.	3
他想出了一个极好的主意。	tā xiǎngchū le yī gè jíhǎo de zhǔyi	He worked out an excellent idea.	3
我的数学不太好。	wǒ de shùxué bùtàihǎo	I am not good at mathematics.	3
我们所有人都是有罪的。	wǒmen suǒyǒu rén dōu shì yǒuzuì de	All of us are sinful.	3
我想买一个新床单。	wǒ xiǎng mǎi yī gè xīn chuángdān	I want to buy a new bed linen.	3
他住在一个舒适的小屋里。	tā zhù zài yī gè shūshì de xiǎowū lǐ	He lives in a cosy little room.	3
他不该做那事是有必要的。	tā bùgāi zuò nà shì shì yǒu bìyào de	It is important that he not do it.	3
这个问题你在适当的时候问问她吧。	zhège wèntí nǐ zài shìdàng de shíhou wèn wèn tā ba	Ask her about it when a suitable moment offer itself.	3
有人想毒杀我们的狗。	yǒurén xiǎng dúshā wǒmen de gǒu	Someone tried to poison our dog.	3
无论在哪一方面他都不能被看作是个好丈夫。	wúlùn zài nǎ yīfāngmiàn tā dōu bùnéng bèi kànzuò shì gè hǎo zhàngfu	In no respect can he be looked upon as a good husband.	3
很多交际上的访问，你以为是来拜会你本人的，其实是来拜会你的酒瓶子。	hěn duō jiāojì shàng de fǎngwèn nǐ yǐwéi shì lái bàihuì nǐ běnrén de qíshí shì lái bàihuì nǐ de jiǔ píngzi	Many social visits that you think pay to yourself is paying to your bottle.	3
我想要一只和你一样的照相机。	wǒ xiǎngyào yī zhǐ hé nǐ yīyàng de zhàoxiàngjī	I want the same camera as you have.	3
她总是挑三拣四的。	tā zǒngshì tiāosānjiǎnsì de	She always picked and chose.	3
大家都想让他当领袖。	dàjiā dōu xiǎng ràng tā dāng lǐngxiù	The people want him as their leader.	3
他的用意很好，但他做起来却不令人满意。	tā de yòngyì hěn hǎo dàn tā zuò qilai què bù lìngrénmǎnyì	His intention was good, but his execution of the plan was unsatisfactory.	3
当心别喝多了。	dāngxīn bié hē duō le	Take care (that) you don’t drink too much/not to drink too much.	3
别怠慢了客人。	bié dàimàn le kèrén	See that none of the guests are neglected.	3
我听了这消息十分不安。	wǒ tīng le zhè xiāoxi shífēn bù’ān	The news had me worried.	3
能劝得她把房子卖了吗？	néng quàn dé tā bǎ fángzi mài le ma	Can she be persuaded to sell (the house)?	3
他多么和气！	tā duōme héqi	How kind he is！	3
当时他不必来。（但却来了）	dāngshí tā bùbì lái dàn què lái le	He need not have come. (But he came.)	3
我们不经销那一类书。	wǒmen bù jīngxiāo nà yīlèi shū	We don’t handle that sort of book.	3
她错在没有亲自与他见面。	tā cuò zài méiyǒu qīnzì yǔ tā jiànmiàn	She erred in failing to meet him in person.	3
别担心，我会支持你的。	bié dānxīn wǒ huì zhīchí nǐ de	Do not fear; I will support you.	3
这仅仅是个大概数字。	tā bǎ liǎng shǒu chārù yīdài lǐ	This is just an approximate figure.	3
总裁的年龄甚至是比他的一些雇员还小。	zǒngcái de niánlíng shènzhì shì bǐ tā de yīxiē gùyuán hái xiǎo	The president was so young that he was junior to some of his employees.	3
他的行为毫无理智，我认为他一定是疯了。	tā de xíngwéi háowú lǐzhì wǒ rènwéi tā yīdìng shì fēng le	His action are so irrational that I think he must be off his chump.	3
我对他的诚实深信不疑。	wǒ duì tā de chéngshí shēnxìnbùyí	I am convinced of his honesty.	3
让我记下你的地址和电话号码。	ràng wǒ jì xià nǐ de dìzhǐ hé diànhuà hàomǎ	Let me note down your address and telephone number.	3
在杂树林里有只老鼠。	zài zá shùlín lǐ yǒu zhǐ lǎoshǔ	There is a mouse in that copse.	3
他完全清醒了。	tā wánquán qīngxǐng le	He was wide awake.	3
他的文章在省报上发表了。	tā de wénzhāng zài shěng bàoshàng fābiǎo le	His articles are published on the provincial newspaper.	3
她的懒惰让我气愤。	tā de lǎnduò ràng wǒ qìfèn	Her laziness maddens me.	3
他点燃了生日蛋糕上的小蜡烛。	tā diǎnrán le shēngrìdàngāo shàng de xiǎo làzhú	He lit the candles on the birthday cake.	3
她想找一个兼职工作。	tā xiǎng zhǎo yī gè jiānzhí gōngzuò	She wants to find a part-time job.	3
我在这座陌生的城市迷路了。	wǒ zài zhè zuò mòshēng de chéngshì mílù le	I got lost in the strange city.	3
他的行为玷污了国家的荣誉。	tā de xíngwéi diànwū le guójiā de róngyù	His action profaned the honour of his country.	3
我所有的业余时间都用在诗歌阅读上。	wǒ suǒyǒu de yèyú shíjiān dōu yòng zài shīgē yuèdú shàng	I spent all my spare time reading poetry.	3
那事件是值得记忆的。	nà shìjiàn shì zhíde jìyì de	The event is worthy of being remembered.	3
他的行为没达到公认的标准。	tā de xíngwéi méi dádào gōngrèn de biāozhǔn	His behaviour falls short of accepted standards.	3
我希望我的告诫会促使她作出更大的努力。	wǒ xīwàng wǒ de gàojiè huì cùshǐ tā zuòchū gèng dà de nǔlì	I hoped my warning would stimulate her to greater efforts.	3
我过去和他合伙经商。	wǒ guòqu hé tā héhuǒ jīngshāng	I associated with him in business.	3
难懂的不容易理解的；深奥的	nándǒng de bùróng yìlǐjiě de shēn’ào de	Not easily understood; abstruse.	3
她母亲去世对她是个沉重的打击。	tā mǔqīn qùshì duì tā shì gè chénzhòng de dǎjī	It was a great blow to her when her mother died.	3
请向您母亲转达我的祝愿。	qǐng xiàng nín mǔqīn zhuǎndá wǒ de zhùyuàn	Please convey my good wishes to your mother.	3
他是个笨拙的孩子，经常笨手笨脚地把东西摔破。	tā shì gè bènzhuō de háizi jīngcháng bènshǒubènjiǎo dì bǎ dōngxi shuāipò	He was an awkward child, always falling over himself and breaking things.	3
我不知道确切的日子。	wǒ bù zhīdào quèqiè de rìzi	I don’t know the exact date.	3
去年癌症夺走了他姐姐的生命。	qùnián áizhèng duózǒu le tā jiějie de shēngmìng	Cancer carried his sister off last year.	3
寒冷的天气终于在三月末结束了。	hánlěng de tiānqì zhōngyú zài sān yuèmò jiéshù le	The cold weather at last broke at the end of March.	3
他该保持安静是有必要的。	tā gāi bǎochí ānjìng shì yǒu bìyào de	It is important that he be quiet.	3
我女朋友唠叨着要我去理发，因此我今天终于去理了。只要能保持安宁，那还是值得的。	wǒ nǚpéngyou láodao zhe yào wǒ qù lǐfà yīncǐ wǒ jīntiān zhōngyú qù lǐ le zhǐyào néng bǎochí ānníng nà háishi zhíde de	My girlfriend keeps on nagging me to get a haircut so I finally had one today; it was worth it if only to keep the peace.	3
见面时，他拥抱了她。	jiànmiàn shí tā yōngbào le tā	He enfolded her when they met.	3
看见他的健康情况这样不佳，我很伤心。	kànjiàn tā de jiànkāng qíngkuàng zhèyàng bùjiā wǒ hěn shāngxīn	It grieves me to see him in such bad health.	3
谁发现了能量守恒？	shéi fāxiàn le néngliàngshǒuhéng	Who discovered the conservation of energy?	3
他的急躁的脾气使他令人讨厌。	tā de jízào de píqi shǐ tā lìngrén tǎoyàn	His hasty temper made him offensive.	3
她的诚挚让我深受感动。	tā de chéngzhì ràng wǒ shēnshòu gǎndòng	I was deeply moved by her earnestness.	3
干燥的天气之后，人人都希望下雨。	gānzào de tiānqì zhīhòu rénrén dōu xīwàng xiàyǔ	After these dry days, everyone hopes for rain.	3
请医生开点咳嗽药。	qǐng yīshēng kāi diǎn késou yào	Ask the doctor to prescribe something for that cough.	3
听相同的故事是令人厌烦的。	tīng xiāngtóng de gùshi shì lìngrén yànfán de	It is boring to listen to the same story.	3
镜子是椭圆的。	jìngzi shì tuǒyuán de	The mirror is oval.	3
他词汇很丰富。	tā cíhuì hěn fēngfù	He has an extensive vocabulary.	3
他不喜欢对他自己的所作所为作出解释。	tā bù xǐhuan duì tā zìjǐ de suǒzuòsuǒwéi zuòchū jiěshì	He didn’t relish the prospect of having to explain his behavior.	3
他的压抑终于爆发了。	tā de yāyì zhōngyú bàofā le	His repression broke out.	3
他居然有脸要求赔偿。	tā jūrán yǒuliǎn yāoqiú péicháng	He had the gall to sue for damages.	3
我肯定你能成功。	wǒ kěndìng nǐ néng chénggōng	I have no doubt that you will succeed.	3
他表示了振振有词的抗议。	tā biǎoshì le zhènzhènyǒucí de kàngyì	He expressed voluble protests.	3
我们的副经理是公司的实际负责人。	wǒmen de fùjīnglǐ shì gōngsī de shíjì fùzérén	Our deputy manager is the virtual head of the business.	3
注意你的浮子！	zhùyì nǐ de fú zǐ	Pay attention to your float！	3
你的合同已经被终止。	nǐ de hétong yǐjīng bèi zhōngzhǐ	Your contract has been terminated.	3
昨天天气普遍晴朗。	zuótiān tiānqì pǔbiàn qínglǎng	Fair weather was the rule yesterday.	3
那个聪明的男孩把他老师所能教他的所有的知识都吸收了。	nàge cōngming de nánhái bǎ tā lǎoshī suǒnéng jiāo tā de suǒyǒu de zhīshi dōu xīshōu le	The clever boy absorbed all the knowledge his teacher could give him.	3
信不信由你，并非我不爱玛丽，而是我更爱我的国家。	xìn bù xìn yóu nǐ bìngfēi wǒ bù ài Mǎlì érshì wǒ gèng ài wǒ de guójiā	Believe it or not, not that I don’t love Mary, but that I love my country (all the) more.	3
你要是不在，这世界不知将有多寂寞！	nǐ yàoshi bùzài zhè shìjiè bùzhī jiāng yǒu duō jìmò	What a lonely world it would be with you away！	3
他给我们搭的花园棚屋很没水平。	tā gěi wǒmen dā de huāyuán péng wū hěn méishuǐpíng	He made a very unprofessional job of putting up the garden shed for us.	3
他先在脸盆里倒了一些水。	tā měimiào de shēngyīn bǎ tāmen mízhu le	He first poured some water in the basin.	3
此外，我父亲过去是个水手，我想了解他过去常去的那些地方的情况。	cǐwài wǒ fùqīn guòqu shì gè shuǐshǒu wǒ xiǎng liǎojiě tā guòqu cháng qù de nàxiē dìfang de qíngkuàng	Besides, my father was a sailor, and I want to know about the places he used to go to.	3
当一个人一旦认为自己是有意思的时候，他就不再是有意思的人了。	dāng yīgèrén yīdàn rènwéi zìjǐ shì yǒuyìsi de shíhou tā jiù bùzài shì yǒuyìsi de rén le	The minute a man is convinced that he is interesting, he is not.	3
他硬说我们的推论完全错了。	tā yìng shuō wǒmen de tuīlùn wánquán cuò le	He insisted that our inference was all wet.	3
我希望这些安排会得到你的同意。	wǒ xīwàng zhèxiē ānpái huì dédào nǐ de tóngyì	I hope the arrangements meet with your approval.	3
不管她生不生病，她总是开开心心的。	bùguǎn tā shēng bù shēngbìng tā zǒngshì kāi kāixīn xīn de	Whether (she is) sick or fine, she is always cheerful.	3
