他这个人做事一不做二不休--向慈善事业捐款不捐则已， 一捐就是一大笔。	tā zhège rén zuòshì yī bù zuò èr bùxiū xiàng císhàn shìyè juānkuǎn bù juān zé yǐ yī juān jiùshì yī dà bǐ	He’s not a man who does things by halves -- either he donates a huge sum to a charity or he gives nothing.	6
那种鸟雄鸟的喙呈橙色， 与雌鸟不同。	nàzhǒng niǎo xióng niǎo de huì chéng chéngsè yǔ cí niǎo bùtóng	The male’s orange beak differentiates it from the female.	6
请各位将酒杯斟满， 向新娘、 新郎祝酒！	qǐng gèwèi jiāng jiǔbēi zhēn mǎn xiàng xīnniáng xīnláng zhùjiǔ	Please charge your glasses and drink a toast to the bride and groom！	6
变频器将无线电讯号从一种频率转换成另一种频率的电子装置	biànpín qì jiāng wúxiàndiàn xùnhào cóng yīzhǒng pínlǜ zhuǎnhuàn chéng lìngyī zhǒng pínlǜ de diànzǐ zhuāngzhì	An electronic device that converts one frequency of a radio signal to another.	6
州议院议员马里兰州、弗吉尼亚州和西弗吉尼亚州三州国会议员中的众议院议员	zhōu yìyuàn yìyuán Mǎlǐlánzhōu Fújíníyàzhōu hé Xī Fújíníyàzhōu sān zhōu guóhuìyìyuán zhòngdì Zhòngyìyuàn yìyuán	A member of a House of Delegates, the lower house of the Maryland, Virginia, or West Virginia legislature.	6
薄皮，薄膜如生物膜或液体膜等细薄的皮或膜	báo pí bómó rú shēngwù mó huò yètǐ mó děng xì báo de pí huò mó	A thin skin or film, such as an organic membrane or a liquid film.	6
陶瓷学制作陶瓷物品的工艺或技术，尤指用耐火粘土制	táocí xué zhìzuò táocí wùpǐn de gōngyì huò jìshù yóuzhǐ yòng nàihuǒ niántǔ zhì	The art or technique of making objects of ceramic, especially from fired clay.	6
大浪在堤上冲出一个缺口。	dàlàng zài dī shàng chōngchū yī gè quēkǒu	The huge waves made a breach in the sea wall.	6
长颈鹿从高高的树上吃掉嫩树叶子。	chángjǐnglù cóng gāo gāo de shù shàng chīdiào nèn shù yèzi	The giraffe eats tender leaf from the tree highly.	6
大猫叼著小猫的颈背。	dà māo diāo zhe xiǎomāo de jǐng bèi	The cat picked up the kitten by the scruff of its neck.	6
药物有时具有令人不快的副作用。	yàowù yǒushí jùyǒu lìngrénbùkuài de fùzuòyòng	Medicines sometimes have unpleasant side effects.	6
那个贼偷偷（从後门）溜出去了。	nàge zéi tōutōu cóng hòu mén liū chūqù le	The thief slipped out (by the back door).	6
这一公约并没有促进国际和平。	zhè yī gōngyuē bìng méiyǒu cùjìn guójì hépíng	That pact didn’t advance peace among nations.	6
这家戏院只能容纳250人。	zhè jiā xìyuàn zhǐnéng róngnà rén	The theatre admits only 250 people.	6
把德语课本翻到第28页。	bǎ Déyǔ kèběn fān dào dì yè	Open your German readers at page 28.	6
出租人可驱逐不付租金的承租人。	chūzū rén kě qūzhú bù fù zūjīn de chéngzūrén	The lessor can evict the lessee for failure to pay rent.	6
这使我想起那句俗话，“三思而后行”。	zhè shǐ wǒ xiǎngqǐ nà jù súhuà sānsī’érhòuxíng	Remind me of the old saying, “look before you leap”.	6
部队已在几个地点登陆。	bùduì yǐ zài jǐge dìdiǎn dēnglù	Troops have been landed at several points.	6
下议院凌晨三时仍在开会。	xiàyìyuàn língchén sān shí réng zài kāihuì	The House of Commons was still sitting at 3 am.	6
他本是国王的幸臣， 一朝失宠众人无不感到意外。	tā běn shì guówáng de xìng chén yī cháo shīchǒng zhòngrén wúbù gǎndào yìwài	He had been the king’s favourite, and his sudden fall from grace surprised everyone.	6
这种液体天冷时凝结得快些。	zhèzhǒng yètǐ tiānlěng shí níngjié dé kuài xiē	This liquid gels faster in cold weather.	6
他们有三个队员防守球门。	tāmen yǒu sān gè duìyuán fángshǒu qiúmén	They had three players defending the goal (against attack).	6
陪审团做出被告无罪的裁决。	péishěntuán zuòchū bèigào wúzuì de cáijué	The jury returned a verdict of (ie reached a decision that the accused was) not guilty.	6
趋向总体的倾向、动向或进程	qūxiàng zǒngtǐ de qīngxiàng dòngxiàng huò jìnchéng	A general tendency, movement, or course.	6
他立正敬礼，鞋后跟发出咔嗒一声。	tā lìzhèng jìnglǐ xié hòu gēn fāchū kādā yīshēng	He saluted with a click of his heels.	6
珠母般的具有珍珠般的光泽的	zhūmǔ bān de jùyǒu zhēnzhū bān de guāngzé de	Having a luster resembling that of pearls.	6
难民处境惨苦真叫我牵肠割肚。	nànmín chǔjìng cǎn kǔ zhēn jiào wǒ qiān cháng gē dǔ	The plight of the refugees really wrung my heart.	6
火车一开， 一阵凉风吹来， 我们顿感凉爽。	huǒchē yī kāi yīzhèn liáng fēng chuī lái wǒmen dùn gǎn liángshuǎng	As the train began to move a pleasant draught cooled us all down.	6
主管人，尤指大学校长或学院院长	zhǔguǎn rén yóuzhǐ dàxué xiàozhǎng huò xuéyuàn yuànzhǎng	A president, especially of a college or university.	6
克鲁格金币南非共和国发行的一盎司金币	kè lǔ gé jīnbì Nánfēi gònghéguó fāxíng de yī àngsī jīnbì	A one-ounce gold coin of the Republic of South Africa.	6
现在分娩时常用硬膜外注射。	xiànzài fēnmiǎn shí chángyòng yìng mó wài zhùshè	Epidurals are now often used during childbirth.	6
孩子们早已吃掉不少食物。	háizimen zǎoyǐ chīdiào bùshǎo shíwù	Already the children had made considerable inroads on the food.	6
警方向群众呼吁不要惊慌。	jǐng fāngxiàng qúnzhòng hūyù bùyào jīnghuāng	The police appealed to the crowd not to panic.	6
医生无法解释高烧何以持久不退。	yīshēng wúfǎ jiěshì gāoshāo héyǐ chíjiǔ bù tuì	The doctor couldn’t explain the persistence of the high temperature.	6
这些鲜红色窗帘显得棕色地毯黯然失色。	zhèxiē xiān hóngsè chuānglián xiǎnde zōngsè dìtǎn ànránshīsè	The bright red of the curtain kill the brown of the carpet.	6
这样严竣的法令不易实施。	zhèyàng yánjùn de fǎlìng bùyì shíshī	Such a strict law is not easily enforceable.	6
今年的葡萄酒产量前景不佳。	jīnnián de pútaojiǔ chǎnliàng qiánjǐng bùjiā	The prospects for this year’s wine harvest are poor.	6
时钟鸣响声打破了寂静。	shízhōng míng xiǎngshēng dǎpò le jìjìng	The silence was succeeded by the striking of a clock.	6
警察用探照灯照射这所房子。	jǐngchá yòng tànzhàodēng zhàoshè zhè suǒ fángzi	The police shone a searchlight on the house.	6
商店连同其商誉一并出售。	shāngdiàn liántóng qí shāngyù yībìng chūshòu	The goodwill is being sold together with the shop.	6
齿隙两齿之间的间隙或空隙	chǐ xì liǎng chǐ zhījiān de jiànxì huò kòngxì	A gap or space between two teeth.	6
装甲部队部署装甲车辆的战斗部队，如坦克	zhuāngjiǎ bùduì bùshǔ zhuāngjiǎchēliàng de zhàndòu bùduì rú tǎnkè	The combat arm that deploys armored vehicles, such as tanks.	6
道路[通道]畅通吗？	dàolù tōngdào chàngtōng ma	Is the way/passage free?	6
他们举起拳头向领袖致敬。	tāmen jǔqǐ quántou xiàng lǐngxiù zhìjìng	They raised their fists in salute to their leader.	6
心律失常不规则的心跳强度或节奏	xīn lǜ shīcháng bùguīzé de xīntiào qiángdù huò jiézòu	An irregularity in the force or rhythm of the heartbeat.	6
我靠父母扶养勉强过活。	wǒkào fùmǔ fúyǎng miǎnqiǎng guòhuó	I can just scrape along on what my parents give me.	6
堤坝建成後水已加深。	dībà jiànchéng hòu shuǐ yǐ jiāshēn	The water deepened after the dam was built.	6
电力供应已在电源处截断。	diànlì gōngyìng yǐ zài diànyuán chǔ jiéduàn	The electricity supply has been cut off/disconnected at the mains.	6
飞机猛然俯冲致使驾驶员昏厥。	fēijī měngrán fǔchōng zhìshǐ jiàshǐyuán hūnjué	The plane dived suddenly, causing the pilot to black out.	6
他们须通过齐膝的烂泥和堆积物， 磕磕绊绊来到遇难者身旁。	tāmen xū tōngguò qíxī de lànní hé duījī wù kēkebànbàn láidào yùnànzhě shēn páng	They had to wade knee-deep through mud and debris to reach the victims.	6
截导管这种管子的一部分或一段	jié dǎoguǎn zhèzhǒng guǎnzi de yībùfèn huò yī duàn	A section or piece of such a tube.	6
首席书记官某些法院中的最高书记官	shǒuxí shūji guān mǒuxiē fǎyuàn zhòngdì zuì gāo shūji guān	The principal clerk in certain courts of law.	6
八条大道从广场呈辐射形伸展出去。	bā tiáo dàdào cóng guǎngchǎng chéng fúshè xíng shēnzhǎn chūqù	Eight roads radiate from the square.	6
现实生活并不象人们想象的那样美好。	xiànshí shēnghuó bìngbù xiàng rénmen xiǎngxiàng de nàyàng měihǎo	Real life isn’t as happy as people imagine.	6
国会拨款两百万英镑作为防治水灾之用。	guóhuì bōkuǎn liǎng bǎiwàn Yīngbàng zuòwéi fángzhì shuǐzāi zhī yòng	Parliament appropriated two million pounds for flood control.	6
大多数松木燃烧时都发出断裂声。	dàduōshù sōngmù ránshāo shí dōu fāchū duànliè shēng	Most pine snaps as it burns.	6
他们最後相互亲吻而分离。	tāmen zuìhòu xiānghù qīnwěn ér fēnlí	They exchanged a final kiss before parting.	6
火箭绕地球运行一周后返回基地。	huǒjiàn rào dìqiú yùnxíng yīzhōu hòu fǎnhuí jīdì	The rocket did one circuit of the earth and returned to base.	6
隽语一个简明，机智，常常似是而非的陈述	juànyǔ yī gè jiǎnmíng jīzhì chángcháng sìshì’érfēi de chénshù	A concise, clever, often paradoxical statement.	6
他走出法庭时耷拉著脑袋。	tā zǒuchū fǎtíng shí dāla zhe nǎodài	He had his head down as he walked out of the court.	6
阳光穿过棱镜时将分解成各种颜色。	yángguāng chuānguò léngjìng shí jiāng fēnjiě chéng gèzhǒngyánsè	The sunlight will break into different colors through a prism.	6
在进入喷嘴之前，蒸汽处于高压状态。	zài jìnrù pēnzuǐ zhīqián zhēngqì chǔyú gāoyā zhuàngtài	Prior to entering the nozzle, the steam is at high pressure.	6
她激情已逝， 无从心回意转。	tā jīqíng yǐ shì wúcóng xīn huí yì zhuàn	Nothing could rekindle her extinct passion.	6
茅屋用木杆搭成，上面以草席覆盖。	máowū yòng mùgān dā chéng shàngmian yǐ cǎo xí fùgài	The hut was made of poles covered with grass mats.	6
交付将立法议案交归委员会的行动	jiāofù jiāng lìfǎ yì’àn jiāo guī wěiyuánhuì de xíngdòng	The act of referring a legislative bill to committee.	6
他挥霍无度， 难怪总欠债。	tā huīhuòwúdù nánguài zǒng qiànzhài	His extravagance explains why he is always in debt.	6
据报道说这种疾病破坏中枢神经系统。	jùbàodào shuō zhèzhǒng jíbìng pòhuài zhōngshūshénjīngxìtǒng	It is reported that this disease attacks the central nervous system.	6
戴安娜在希腊罗马神话中是狩猎女神。	Dài’ānnà zài Xīlà Luómǎ shénhuà zhōng shì shòuliè nǚshén	Diana is the goddess of hunting in Greek and Latin mythology.	6
曲状物具有此种曲线形状的物体	qū zhuàngwù jùyǒu cǐ zhǒng qūxiàn xíngzhuàng de wùtǐ	Something having the general shape of this curve.	6
劫掠物，战利品战时取自敌人的战利品	jiélüè wù zhànlìpǐn zhànshí qǔ zì dírén de zhànlìpǐn	Plunder taken from an enemy in time of war.	6
入侵的军队将该城镇掠夺一空。	rùqīn de jūnduì jiāng gāi chéngzhèn lüèduó yīkōng	The town was pillaged by the invading army.	6
法国队开始时领先， 但中场休息前威尔士队已与之拉平。	Fǎguó duì kāishǐ shí lǐngxiān dàn zhōngchǎng xiūxi qián Wēi’ěrshì duì yǐ yǔ zhī lāpíng	France took an early lead but Wales drew level (ie equalized the score) before half-time.	6
那位妇人对找回被盗的珠宝感到非常高兴。	nà wèi fùrén duì zhǎohuí bèi dào de zhūbǎo gǎndào fēicháng gāoxìng	Th woman was delighted at the recovery of her stolen jewels.	6
临近终点时，那几匹马齐头并进，简直分不出先后。	línjìn zhōngdiǎn shí nà jǐ pǐ mǎ qítóubìngjìn jiǎnzhí fēn bù chū xiānhòu	As the horses raced towards the finishing post, there was nothing in it.	6
三层刺网一种三层竖向安置的渔网，由一层细目网夹在两层粗目网中构成	sān céng cì wǎng yīzhǒng sān céng shù xiàng ānzhì de yúwǎng yóu yīcéng xìmù wǎng jiā zài liǎng céng cū mù wǎng zhōng gòuchéng	A vertically set fishing net of three layers, consisting of a finely meshed net between two nets of coarse mesh.	6
船期交涉需15天，请更改延长信用证。	chuán qī jiāoshè xū tiān qǐng gēnggǎi yáncháng xìnyòngzhèng	Amend credit extend shipping negotiating date15 days.	6
这种肉已宣布不适宜人们食用。	zhèzhǒng ròu yǐ xuānbù bù shìyí rénmen shíyòng	The meat was condemned as unfit for human consumption.	6
西班牙曾以其强大的舰队而著称。	Xībānyá céng yǐ qí qiángdà de jiànduì ér zhùchēng	Spain used to be famous for its strong armada.	6
这个方程式中的x代表什麽？	zhège fāngchéngshì zhòngdì dàibiǎo shí mó	What does x represent in this equation?	6
低频扬声器设计用来再现低音频率的扬声器	dī pín yángshēngqì shèjì yònglái zàixiàn dīyīn pínlǜ de yángshēngqì	A loudspeaker designed to reproduce bass frequencies.	6
[谚]外表不可靠；不可专看表面现象。	yàn wàibiǎo bùkěkào bùkě zhuān kàn biǎomiàn xiànxiàng	Never judge from appearances.	6
目前正将医药用品空投到灾区。	mùqián zhèng jiāng yīyào yòngpǐn kōngtóu dào zāiqū	Medical supplies are being dropped to the stricken area.	6
总统抵达时， 检阅了仪仗队。	zǒngtǒng dǐdá shí jiǎnyuè le yízhàngduì	On his arrival the president inspected the guard of honour.	6
别瞎动电线线路， 你又不是电工。	bié xiā dòng diànxiàn xiànlù nǐ yòu bùshì diàngōng	Don’t meddle with the electrical wiring: you’re not an electrician.	6
艾奥宙斯所爱的少女，被赫拉变成丁小母牛	ài ào Zhòusī suǒ ài de shàonǚ bèi Hèlā biànchéng dīng xiǎo mǔ niú	A maiden who was loved by Zeus and transformed by Hera into a heifer.	6
倍数性一个细胞中染色体基本数目的倍数	bèishù xìng yī gè xìbāo zhōng rǎnsètǐ jīběn shǔ mùdì bèishù	A multiple of the basic number of chromosomes in a cell.	6
除了英语以外， 我们还学俄语及西班牙语。	chúle Yīngyǔ yǐwài wǒmen hái xué Éyǔ jí Xībānyáyǔ	Apart from English, we study Russian and Spanish.	6
古希腊人为爱神阿弗罗狄特造了许多神庙。	gǔ Xīlà rénwéi àishén ā fú luó dí tè zào le xǔduō shénmiào	The ancient Greek dedicated many shrines to Aphrodite.	6
世界各大强国均惟恐在军备竞赛中落後。	shìjiè gè dà qiángguó jūn wéikǒng zài jūnbèijìngsài zhōng luòhòu	The major world powers are afraid of falling behind in the arms race.	6
扭转，扭曲扭动的动作或实例；压挤或扭曲	niǔzhuǎn niǔqū niǔ dòng de dòngzuò huò shílì yājǐ huò niǔqū	The act or an instance of wringing; a squeeze or twist.	6
露头砖垂直而不是平行于墙根放置的砖块	lòutóu zhuān chuízhí ér bùshì píngxíng yú qiánggēn fàngzhì de zhuānkuài	A brick laid across rather than parallel with a wall.	6
利物浦队因对方一队员用手触球而得到一个罚球。	Lìwùpǔ duì yīn duìfāng yī duìyuán yòng shǒu chù qiú ér dédào yī gè fáqiú	Liverpool were given a penalty when one of their opponents handled the ball.	6
矿藏底石位于一个矿中金属矿藏之下的大量石头	kuàngcáng dǐ shí wèiyú yī gè kuàng zhōng jīnshǔ kuàngcáng zhīxià de dàliàng shítou	The mass of rock underlying a mineral deposit in a mine.	6
你们无谓将友情保密--其实已尽人皆知了。	nǐmen wúwèi jiāng yǒuqíng bǎomì qíshí yǐ jìn rén jiē zhīliǎo	It’s pointless trying to keep your friendship secret it’s common knowledge already.	6
用来分隔或组织计算机程序元素或数据元素的字符或字符串。例如括号、空格符、算术运算符、if（如果）、“BEGIN”等。	yònglái fēngé huò zǔzhī jìsuànjī chéngxù yuánsù huò shùjù yuánsù de zìfú huò zìfúchuàn lìrú kuòhào kònggé fú suànshù yùnsuàn fú rúguǒ děng	A string of one or more characters used to separate or organize elements of computer programs or data; for example, parentheses, blank character, arithmetic operator, if, “BEGIN”.	6
论点，主旨，主题标题当中显示出来的主题、论点或题材	lùndiǎn zhǔzhǐ zhǔtí biāotí dāngzhōng xiǎnshì chūlái de zhǔtí lùndiǎn huò tícái	A theme, an argument, or a subject indicated in a title.	6
候选人须 表明他们对单方面裁军所持的立场。	hòuxuǎnrén xū biǎomíng tāmen duì dānfāngmiàn cáijūn suǒ chí de lìchǎng	The candidates had to state their position on unilateral disarmament.	6
警察告诫围观者， 不要靠近燃烧　的建筑物。	jǐngchá gàojiè wéiguān zhě bùyào kàojìn ránshāo de jiànzhùwù	Police warned bystanders to keep away from the blazing building.	6
他因得宠而获此地位， 并非有何特长或本事。	tā yīn déchǒng ér huò cǐ dìwèi bìngfēi yǒu hé tècháng huò běnshì	He obtained his position more by favour than by merit or ability.	6
